Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated,Trial start date,Trial completion date
NCT03403634,Metastatic Carcinoma in the Liver; Recurrent Colorectal Carcinoma; Stage IV Colorectal Cancer AJCC v7; Stage IVA Colorectal Cancer AJCC v7; Stage IVB Colorectal Cancer AJCC v7; Colorectal Neoplasms,"Treatment (Celecoxib, Interferon Alfa-2b, Rintatolimod)",93.33333333333333,20.0,,2022-03-02,2018-04-19,2021-08-29
NCT01239355,"Adult Hepatocellular Carcinoma; Advanced Adult Hepatocellular Carcinoma; Localized Non-Resectable Adult Liver Carcinoma; Recurrent Adult Liver Carcinoma; Carcinoma, Hepatocellular",Treatment (Akt Inhibitor MK2206),100.0,40.0,,2015-10-05,2010-12,2013-02
NCT00878215,Hepatocellular Cancer; Liver Neoplasms,Phase 1:Localize Anatomical Points on Liver Surface,0.0,0.0,,2018-02-13,2002-10-24,2011-05-25
NCT00878215,Hepatocellular Cancer; Liver Neoplasms,Phase 2: Ceramic Bead,0.0,0.0,,2018-02-13,2002-10-24,2011-05-25
NCT00790218,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",CF102 1mg,100.0,50.0,,2022-05-17,2009-02,2013-12
NCT00790218,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",CF102 25mg,100.0,42.857142857142854,,2022-05-17,2009-02,2013-12
NCT00790218,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",CF102 5mg,100.0,100.0,,2022-05-17,2009-02,2013-12
NCT02549755,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Main Arm,0.0,0.0,,2017-11-22,2015-09,2016-10
NCT01767597,"Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular; Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular",ELISA Testing,0.0,0.0,,2016-12-13,2012-02,2013-01
NCT01767597,"Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular; Hepatitis B; Liver Cirrhosis; Carcinoma, Hepatocellular",Rapid Testing,0.0,0.0,,2016-12-13,2012-02,2013-01
NCT02881554,"Hepatocellular Carcinoma; Intrahepatic Cholangiocarcinoma; Stage IV Liver Cancer; Stage IVA Liver Cancer; Stage IVB Liver Cancer; Vascular Thrombosis; Carcinoma, Hepatocellular; Cholangiocarcinoma; Liver Neoplasms; Thrombosis",SC SPECT/CT: Cohort A - Radiation,0.0,0.0,,2025-10-29,2016-12-21,2025-02-09
NCT02881554,"Hepatocellular Carcinoma; Intrahepatic Cholangiocarcinoma; Stage IV Liver Cancer; Stage IVA Liver Cancer; Stage IVB Liver Cancer; Vascular Thrombosis; Carcinoma, Hepatocellular; Cholangiocarcinoma; Liver Neoplasms; Thrombosis",SC SPECT/CT: Cohort B - Surgery,0.0,0.0,,2025-10-29,2016-12-21,2025-02-09
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 1000 mg,,,1.0,2015-12-14,2009-02,2013-11
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 1500 mg,,,2.0,2015-12-14,2009-02,2013-11
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 250 mg,,,1.0,2015-12-14,2009-02,2013-11
NCT00848510,Colorectal and Ovarian Cancer Patients With Liver Metastases,Abituzumab 500 mg,,,2.0,2015-12-14,2009-02,2013-11
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Clinician & Administrator Interviewees,0.0,0.0,,2025-02-07,2019-04-17,2024-06-30
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Facilitator-Based INTERVENTION: Family,0.0,0.0,,2025-02-07,2019-04-17,2024-06-30
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Facilitator-Based INTERVENTION: Patient,0.0,0.0,,2025-02-07,2019-04-17,2024-06-30
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Usual Care/CONTROL: Family,0.0,0.0,,2025-02-07,2019-04-17,2024-06-30
NCT03721952,"Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure, Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Health Care Quality, Access, and Evaluation; Intensive Care Units; Palliative Care, Health Services; Palliative Care, Patient Care; Lung Diseases; Cerebrovascular Disorders; Brain Injuries; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Multiple Organ Failure; Lung Diseases; Cerebrovascular Disorders; Brain Injuries",Usual Care/CONTROL: Patient,0.0,0.0,,2025-02-07,2019-04-17,2024-06-30
NCT00539253,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Gadobenate Dimeglumine (Multi Hance),0.0,0.0,,2017-09-26,2007-09,2013-12
NCT01807156,Hepatocellular Cancer; Liver Neoplasms,Tivozanib,71.42857142857143,14.285714285714285,,2016-04-22,2013-03,2015-02
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase 1 Group 1, 100mg Nintedanib Bid",100.0,50.0,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 1, 150mg Nintedanib Bid",100.0,33.33333333333333,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 1, 200mg Nintedanib Bid",100.0,100.0,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 100mg Nintedanib Bid",100.0,50.0,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 150mg Nintedanib Bid",100.0,75.0,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 200mg Nintedanib Bid",87.5,50.0,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase I Group 2, 50mg Nintedanib Bid",100.0,100.0,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase II, 200 mg Nintedanib Bid",98.38709677419355,54.83870967741935,,2017-10-26,2009-10-22,2016-10-12
NCT01004003,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Phase II, 400 mg Sorafenib Bid",100.0,45.16129032258064,,2017-10-26,2009-10-22,2016-10-12
NCT02575339,"Hepatocellular Carcinoma; Liver Cancer; HCC; Carcinoma, Hepatocellular; Liver Neoplasms","Phase I, Level 1: 15 mg of MLN0128",100.0,14.285714285714285,,2022-07-26,2016-07-18,2020-11-24
NCT02575339,"Hepatocellular Carcinoma; Liver Cancer; HCC; Carcinoma, Hepatocellular; Liver Neoplasms","Phase I, Level 2: 20mg of MLN0128",100.0,0.0,,2022-07-26,2016-07-18,2020-11-24
NCT01164202,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Placebo,94.73684210526315,34.21052631578947,,2022-03-18,2010-07,2017-07
NCT01164202,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Sunitinib,69.23076923076923,35.8974358974359,,2022-03-18,2010-07,2017-07
NCT01596283,Liver Cancer; Liver Neoplasms,Goal Directed Fluid Therapy,100.0,66.66666666666666,,2017-10-18,2012-04,2016-05
NCT01596283,Liver Cancer; Liver Neoplasms,Standard Fluid Management,100.0,34.84848484848485,,2017-10-18,2012-04,2016-05
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 1.0 mg/kg Q2W + Nivolumab 240 mg Q2W,100.0,50.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 10.0 mg/kg Q2W + Nivolumab 240 mg Q2W,75.0,50.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 3.0 mg/kg Q2W + Nivolumab 240 mg Q2W,100.0,50.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group A: INCAGN01876 5.0 mg/kg Q2W + Nivolumab 240 mg Q2W,100.0,60.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 1.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W",100.0,40.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 3.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W",100.0,25.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell","Phase 1 Group B: INCAGN01876 5.0 mg/kg Q2W, Then Nivolumab 240 mg Q2W",100.0,50.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group C: INCAGN01876 1.0 mg/kg Q2W + Ipilimumab 1 mg/kg Q6W,100.0,50.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group C: INCAGN01876 3.0 mg/kg Q2W + Ipilimumab 1 mg/kg Q6W,87.5,37.5,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group C: INCAGN01876 5.0 mg/kg Q2W + Ipilimumab 1 mg/kg Q6W,100.0,33.33333333333333,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 1 Group D: INCAGN01876 + Nivolumab + Ipilimumab,100.0,33.33333333333333,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group C2 PD-1/PD-L1 RM: INCAGN01876 300 mg + Ipilimumab 1 mg/kg,100.0,37.5,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F Biopsy: INCAGN01876 300 mg + Nivolumab 240 mg,100.0,50.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F CC: INCAGN01876 300 mg + Nivolumab 240 mg,100.0,55.55555555555556,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F GC: INCAGN01876 300 mg + Nivolumab 240 mg,93.75,68.75,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F PD-1/PD-L1 RM: INCAGN01876 300 mg + Nivolumab 240 mg,100.0,50.0,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Phase 2 Group F SCCHN INCAGN01876 300 mg + Nivolumab 240 mg,93.47826086956522,41.30434782608695,,2025-08-14,2017-04-25,2021-11-09
NCT03126110,"Advanced Malignancies; Metastatic Cancer; Neoplasm Metastasis; Uterine Cervical Neoplasms; Endometrial Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Melanoma; Carcinoma, Merkel Cell; Mesothelioma; Colorectal Neoplasms; Carcinoma, Non-Small-Cell Lung; Ovarian Neoplasms; Squamous Cell Carcinoma of Head and Neck; Small Cell Lung Carcinoma; Carcinoma, Renal Cell; Triple Negative Breast Neoplasms; Carcinoma, Transitional Cell",Total,95.86206896551724,46.89655172413793,,2025-08-14,2017-04-25,2021-11-09
NCT02095678,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Dynamic Contrast Enhanced MRI,2.941176470588235,2.941176470588235,,2022-06-30,2013-12-01,2019-12-03
NCT02095678,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Free-Breathing Quantification of Relaxation Parameters,0.0,0.0,,2022-06-30,2013-12-01,2019-12-03
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Clinician Control,0.0,0.0,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Clinician Intervention,0.0,0.0,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Family Member Control,0.0,0.0,,2019-03-20,2013-09,2016-12
NCT01933789,"Critical Illness; Chronic Disease; Terminal Care; Palliative Care; Communication; Advance Care Planning; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Critical Illness; Chronic Disease; Communication; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; End Stage Liver Disease; Kidney Failure, Chronic; Anxiety Disorders; Depression",Family Member Intervention,0.0,0.0,,2019-03-20,2013-09,2016-12
