Trial (NCT),Condition,Arm,Any AE %,Serious AE %,AE leading to discontinuation %,CT.gov last updated
NCT02511522,"Hepatocellular Carcinoma; Liver Metastases; Carcinoma, Hepatocellular",Radiotherapy Combined With Best Supportive Care,57.57575757575758,0.0,,2024-10-23
NCT00108953,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Placebo + Doxorubicin,100.0,41.66666666666667,,2014-10-31
NCT00108953,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms; Liver Neoplasms",Sorafenib + Doxorubicin,100.0,40.42553191489361,,2014-10-31
NCT00946153,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma",Phase 1: Group 1: Lenvatinib: 12 mg,100.0,33.33333333333333,,2019-02-01
NCT00946153,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma",Phase 1: Group 1: Lenvatinib: 16 mg,100.0,66.66666666666666,,2019-02-01
NCT00946153,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma",Phase 1: Group 2: Lenvatinib: 12 mg,100.0,60.0,,2019-02-01
NCT00946153,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma",Phase 1: Group 2: Lenvatinib: 8 mg,100.0,50.0,,2019-02-01
NCT00946153,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Carcinoma",Phase 2: Lenvatinib: 12 mg,100.0,47.82608695652174,,2019-02-01
NCT01761266,"Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular; Neoplasms",Lenvatinib,98.52941176470588,43.90756302521008,,2022-04-05
NCT01761266,"Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular; Neoplasms",Sorafenib,98.73684210526315,31.36842105263158,,2022-04-05
NCT01856322,Colorectal Cancer; Liver Metastasis; Colorectal Adenocarcinoma; Colorectal Neoplasms,Normal Volunteers (or Control Group),0.0,0.0,,2015-10-23
NCT04099277,"Solid Tumor; Triple-negative Breast Cancer; Gastric Adenocarcinoma; Head and Neck Squamous Cell Carcinoma; Cervical Carcinoma; High Grade Serous Ovarian Carcinoma; Hepatocellular Carcinoma; Undifferentiated Pleomorphic Sarcoma; Leiomyosarcoma; Triple Negative Breast Neoplasms; Squamous Cell Carcinoma of Head and Neck; Uterine Cervical Neoplasms; Carcinoma, Hepatocellular; Histiocytoma, Malignant Fibrous; Leiomyosarcoma",10 mg LY3435151,100.0,50.0,,2021-08-31
NCT02424955,"Liver Cancer; Liver Tumor; Hepatocellular Carcinoma; Liver Carcinoma; Liver Neoplasms; Carcinoma, Hepatocellular",3D Perfusion Ultrasound,0.0,0.0,,2023-07-11
NCT02431676,Breast Cancer; Prostate Cancer; Lung Cancer; Colon Cancer; Melanoma of Skin; Endometrial Cancer; Liver Cancer; Pancreatic Cancer; Rectal Cancer; Kidney Cancer; Other Solid Malignant Tumors; Breast Neoplasms; Prostatic Neoplasms; Lung Neoplasms; Colonic Neoplasms; Melanoma; Endometrial Neoplasms; Liver Neoplasms; Pancreatic Neoplasms; Rectal Neoplasms; Kidney Neoplasms,Coach Directed Behavioral Weight Loss,12.82051282051282,12.82051282051282,,2024-08-28
NCT02431676,Breast Cancer; Prostate Cancer; Lung Cancer; Colon Cancer; Melanoma of Skin; Endometrial Cancer; Liver Cancer; Pancreatic Cancer; Rectal Cancer; Kidney Cancer; Other Solid Malignant Tumors; Breast Neoplasms; Prostatic Neoplasms; Lung Neoplasms; Colonic Neoplasms; Melanoma; Endometrial Neoplasms; Liver Neoplasms; Pancreatic Neoplasms; Rectal Neoplasms; Kidney Neoplasms,Metformin,28.57142857142857,28.57142857142857,,2024-08-28
NCT02431676,Breast Cancer; Prostate Cancer; Lung Cancer; Colon Cancer; Melanoma of Skin; Endometrial Cancer; Liver Cancer; Pancreatic Cancer; Rectal Cancer; Kidney Cancer; Other Solid Malignant Tumors; Breast Neoplasms; Prostatic Neoplasms; Lung Neoplasms; Colonic Neoplasms; Melanoma; Endometrial Neoplasms; Liver Neoplasms; Pancreatic Neoplasms; Rectal Neoplasms; Kidney Neoplasms,Self-Directed,25.0,12.5,,2024-08-28
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,1000 mg SAMe (S-adenosyl-L-methionine),25.925925925925924,0.0,,2016-02-19
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,1500 mg SAMe,14.814814814814813,0.0,,2016-02-19
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,2000 mg SAMe,29.166666666666668,0.0,,2016-02-19
NCT01754714,Non Alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease; Fatty Liver,No Treatment,7.142857142857142,3.571428571428571,,2016-02-19
NCT04235660,"Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular",Stereotactic Body Radiation Therapy,100.0,0.0,,2023-10-25
NCT04235660,"Hepatocellular Carcinoma (HCC); Carcinoma, Hepatocellular",Yttrium-90 Radiation Segmentectomy,100.0,0.0,,2023-10-25
NCT04050462,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Nivolumab Monotherapy,83.33333333333334,16.666666666666664,,2025-10-16
NCT04050462,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Nivolumab/BMS-986253 Combination,100.0,42.857142857142854,,2025-10-16
NCT02859324,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",CC-122 2mg + Nivolumab,,,1.0,2021-05-11
NCT02859324,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",CC-122 3mg + Nivolumab,,,1.0,2021-05-11
NCT02859324,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",CC-122 4mg + Nivolumab,,,2.0,2021-05-11
NCT00105235,"Liver Disease; Liver Transplantation; Liver Diseases; Rejection, Psychology",Alemtuzumab,100.0,100.0,,2012-12-27
NCT00829413,Liver Neoplasms; Liver Neoplasms,Safety Population,13.23529411764706,1.1764705882352942,,2018-08-03
NCT04281784,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure，Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",EHR-based Clinician Jumpstart,0.0,0.0,,2025-04-04
NCT04281784,"Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasm; Pulmonary Disease, Chronic Obstructive; Heart Failure，Congestive; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Disease; Diabetes With End Organ Injury; Dementia; Chronic Disease; Neoplasm Metastasis; Lung Neoplasms; Pulmonary Disease, Chronic Obstructive; Heart Failure; Liver Cirrhosis; Kidney Failure, Chronic; Lung Diseases, Interstitial; Peripheral Vascular Diseases",Usual Care,0.0,0.0,,2025-04-04
NCT01774344,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular",Placebo,83.93782383419689,47.66839378238342,,2020-08-20
NCT01774344,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Regorafenib (Stivarga, BAY73-4506)",97.86096256684492,51.87165775401069,,2020-08-20
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",HR+/HER2- mBC Population,,35.2,,2021-08-12
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",Overall Safety Population (OSP),,38.8,,2021-08-12
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",TNBC Target Population,,30.6,,2021-08-12
NCT01631552,"Gastric Adenocarcinoma; Esophageal Cancer; Hepatocellular Carcinoma; Non-small Cell Lung Cancer; Small Cell Lung Cancer; Ovarian Epithelial Cancer; Carcinoma Breast Stage IV; Hormone-refractory Prostate Cancer; Head and Neck Cancers- Squamous Cell; Renal Cell Cancer; Urinary Bladder Neoplasms; Cervical Cancer; Endometrial Cancer; Glioblastoma Multiforme; Triple Negative Breast Cancer; Pancreatic Cancer; Esophageal Neoplasms; Carcinoma, Hepatocellular; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Carcinoma, Ovarian Epithelial; Breast Neoplasms; Carcinoma, Renal Cell; Urinary Bladder Neoplasms; Uterine Cervical Neoplasms; Endometrial Neoplasms; Glioblastoma; Triple Negative Breast Neoplasms; Pancreatic Neoplasms",mUC Population,,42.2,,2021-08-12
NCT01887171,Early Allograft Dysfunction; Ischemic Reperfusion Injury; Liver Transplantation; Hyperfibrinolysis,HTK Solution,90.9090909090909,90.9090909090909,,2017-02-23
NCT01887171,Early Allograft Dysfunction; Ischemic Reperfusion Injury; Liver Transplantation; Hyperfibrinolysis,Tacrolimus + HTK,66.66666666666666,66.66666666666666,,2017-02-23
NCT04377932,Liver Cancer; Rhabdomyosarcoma; Malignant Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Yolk Sac Tumor; Liver Neoplasms; Rhabdomyosarcoma; Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Endodermal Sinus Tumor,15.GPC3-CAR T Cells - Dose Level 1,100.0,75.0,,2026-01-21
NCT04377932,Liver Cancer; Rhabdomyosarcoma; Malignant Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Yolk Sac Tumor; Liver Neoplasms; Rhabdomyosarcoma; Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Endodermal Sinus Tumor,15.GPC3-CAR T Cells - Dose Level 2,100.0,66.66666666666666,,2026-01-21
NCT04377932,Liver Cancer; Rhabdomyosarcoma; Malignant Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Yolk Sac Tumor; Liver Neoplasms; Rhabdomyosarcoma; Rhabdoid Tumor; Liposarcoma; Wilms Tumor; Endodermal Sinus Tumor,15.GPC3-CAR T Cells - Dose Level 3,100.0,66.66666666666666,,2026-01-21
NCT00335829,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular","Single Arm, Received Bevacizumab and TACE",100.0,23.076923076923077,,2021-08-13
NCT02461966,Liver Cancer; Liver Neoplasms,Cirrhotic Patients,0.0,0.0,,2020-08-14
NCT02461966,Liver Cancer; Liver Neoplasms,Control Group,0.0,0.0,,2020-08-14
NCT02461966,Liver Cancer; Liver Neoplasms,Hepatocellular Carcinoma (HCC),0.0,0.0,,2020-08-14
NCT00532441,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Erlotinib and Docetaxel,100.0,36.0,,2016-02-12
NCT00049322,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm I,100.0,33.33333333333333,,2020-09-01
NCT00049322,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm II,100.0,7.142857142857142,,2020-09-01
NCT02875392,Non-alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease,Fucoidan Use,0.0,0.0,,2021-04-13
NCT02875392,Non-alcoholic Fatty Liver Disease; Non-alcoholic Fatty Liver Disease,Placebo Pills,0.0,0.0,,2021-04-13
NCT01185639,"Non-Small-Cell Lung Carcinoma; Liver Cancer; Adrenal Cancer; Carcinoma, Non-Small-Cell Lung; Liver Neoplasms; Adrenal Gland Neoplasms; Lung Neoplasms; Neoplasm Metastasis; Bone Neoplasms",SBRT for Metastatic NSCLC,3.7037037037037033,0.0,,2019-11-29
NCT00901901,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Sorafenib (Nexavar, BAY43-9006) + Erlotinib (Tarceva)",97.51381215469614,59.11602209944752,,2019-05-30
NCT00901901,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular","Sorafenib (Nexavar, BAY43-9006) + Placebo",98.30985915492958,55.774647887323944,,2019-05-30
NCT00508001,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms",Placebo,91.30434782608695,17.391304347826086,,2016-10-10
NCT00508001,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms",ZD6474 100,96.0,16.0,,2016-10-10
NCT00508001,"Carcinoma, Hepatocellular; Carcinoma, Hepatocellular; Neoplasms",ZD6474 300,94.73684210526315,31.57894736842105,,2016-10-10
NCT01219985,Liver Cancer; Liver Neoplasms,Investigation Arm,0.0,0.0,,2016-05-27
NCT03540771,End Stage Liver Disease; Decompensated Cirrhosis of Liver; End Stage Liver Disease,Model 1: Consultative Palliative Care,0.0,0.0,,2025-12-02
NCT03540771,End Stage Liver Disease; Decompensated Cirrhosis of Liver; End Stage Liver Disease,Model 2: Trained Hepatologist- Led PC,0.0,0.0,,2025-12-02
NCT04505553,"Appendix Carcinoma; Colon Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Liver and Intrahepatic Bile Duct Carcinoma; Malignant Digestive System Neoplasm; Pancreatic Carcinoma; Rectal Carcinoma; Small Intestinal Carcinoma; Anal Carcinoma; Digestive System Carcinoma; Digestive System Neuroendocrine Tumor; Pancreatic Neuroendocrine Tumor; Appendiceal Neoplasms; Colonic Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Gastrointestinal Neoplasms; Pancreatic Neoplasms; Rectal Neoplasms; Anus Neoplasms; Gastro-enteropancreatic neuroendocrine tumor; Adenoma, Islet Cell","Arm I (Acupuncture, Acupressure, Cryotherapy)",54.54545454545454,0.0,,2026-01-21
NCT04505553,"Appendix Carcinoma; Colon Carcinoma; Esophageal Carcinoma; Gastric Carcinoma; Liver and Intrahepatic Bile Duct Carcinoma; Malignant Digestive System Neoplasm; Pancreatic Carcinoma; Rectal Carcinoma; Small Intestinal Carcinoma; Anal Carcinoma; Digestive System Carcinoma; Digestive System Neuroendocrine Tumor; Pancreatic Neuroendocrine Tumor; Appendiceal Neoplasms; Colonic Neoplasms; Esophageal Neoplasms; Stomach Neoplasms; Carcinoma, Hepatocellular; Gastrointestinal Neoplasms; Pancreatic Neoplasms; Rectal Neoplasms; Anus Neoplasms; Gastro-enteropancreatic neuroendocrine tumor; Adenoma, Islet Cell",Arm II (Cryotherapy),72.22222222222221,0.0,,2026-01-21
NCT00553332,"Liver and Intrahepatic Biliary Tract Cancer; Recurrent Extrahepatic Bile Duct Cancer; Unresectable Extrahepatic Bile Duct Cancer; Carcinoma, Hepatocellular; Bile Duct Neoplasms",Treatment (Enzyme Inhibitor Therapy),100.0,0.0,,2016-04-22
NCT02560779,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Carotuximab (10 mg/kg Weekly) Plus Sorafenib,100.0,69.23076923076923,,2020-07-17
NCT02560779,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Carotuximab (10 mg/kg wk to 15 mg/kg Bi-wk) Plus Sorafenib,100.0,35.714285714285715,,2020-07-17
NCT00428220,"Metastatic Breast Cancer; Advanced Breast Cancer; Metastatic Castration Resistant Prostate Cancer; Metastatic Renal Cell Cancer; Non-Small Cell Lung Cancer; Thyroid Cancer; Advanced/Metastatic Non-Small Cell Lung Cancer; Advanced Gastric Cancer; Gastrointestinal Stromal Tumor; Hepatocellular Carcinoma; Pancreatic Islet Cell Carcinoma; Pancreatic Neuroendocrine Tumor; Breast Neoplasms; Carcinoma, Renal Cell; Carcinoma, Non-Small-Cell Lung; Thyroid Neoplasms; Gastrointestinal Stromal Tumors; Carcinoma, Hepatocellular; Somatostatinoma; Adenoma, Islet Cell",Sunitinib,,90.0,,2019-06-27
NCT02377947,"Hepatic Encephalopathy; Hepatic Encephalopathy; Lymphoma, Follicular",Patients With Cirrhosis (Grade 3 & 4 Per West Haven cr.),6.0,0.0,,2020-02-10
NCT01798134,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",DEB-TACE,76.0,40.0,,2016-10-03
NCT01075399,Head and Neck Cancer; Lung Cancer; Liver Cancer; Rectal Cancer; Cervical Cancer; Head and Neck Neoplasms; Lung Neoplasms; Liver Neoplasms; Rectal Neoplasms; Uterine Cervical Neoplasms; Hypoxia,[F 18]HX4,0.0,0.0,,2013-08-30
NCT01488487,"Advanced Adult Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Liver Neoplasms",Everolimus + Pasireotide,100.0,25.0,,2016-04-07
NCT01636284,Hepatocellular Carinoma; Liver Neoplasms,JX-594 Recombinant Vaccina GM-CSF,100.0,50.0,,2021-01-20
NCT03926039,"Hepatocellular Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Description of Traditional Treatment Options,0.0,0.0,,2021-10-29
NCT03926039,"Hepatocellular Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Sharing Decision-making Program Interventions,0.0,0.0,,2021-10-29
NCT03208192,"Liver Transection During Laparoscopic Liver Resection; Carcinoma, Hepatocellular",ErbeJet,6.25,6.25,,2020-09-24
NCT03208192,"Liver Transection During Laparoscopic Liver Resection; Carcinoma, Hepatocellular",Misonix,5.555555555555555,5.555555555555555,,2020-09-24
NCT02330549,"Prediabetic State; Non-alcoholic Fatty Liver Disease; Type 2 Diabetes Mellitus; Prediabetic State; Non-alcoholic Fatty Liver Disease; Diabetes Mellitus, Type 2",Cenicriviroc 150 mg,50.0,0.0,,2019-10-11
NCT02330549,"Prediabetic State; Non-alcoholic Fatty Liver Disease; Type 2 Diabetes Mellitus; Prediabetic State; Non-alcoholic Fatty Liver Disease; Diabetes Mellitus, Type 2",Placebo,44.0,4.0,,2019-10-11
NCT01556490,Unresectable Hepatocellular Carcinoma,Sorafenib + Standard of Care,94.52554744525547,40.51094890510949,,2023-11-08
NCT01556490,Unresectable Hepatocellular Carcinoma,TheraSphere + Sorafenib + Standard of Care,91.30434782608695,45.410628019323674,,2023-11-08
NCT01639703,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Safety Set,4.761904761904762,0.0,,2017-07-13
NCT02704130,"Hepatocellular Carcinoma; Hepatoma; Liver Cancer, Adult; Liver Cell Carcinoma; Liver Cell Carcinoma, Adult; Carcinoma, Hepatocellular",MWA Monotherapy,0.0,0.0,,2022-04-22
NCT02704130,"Hepatocellular Carcinoma; Hepatoma; Liver Cancer, Adult; Liver Cell Carcinoma; Liver Cell Carcinoma, Adult; Carcinoma, Hepatocellular",TAE + MWA Combination Therapy,20.0,20.0,,2022-04-22
NCT04341012,Liver Diseases; Liver Cancer; COVID19; Liver Diseases; Liver Neoplasms; COVID-19,Cirrhosis Patients,0.0,0.0,,2026-01-26
NCT04341012,Liver Diseases; Liver Cancer; COVID19; Liver Diseases; Liver Neoplasms; COVID-19,Healthy Patients,0.0,0.0,,2026-01-26
NCT01401907,"Non-small Cell Lung Cancer; Small Cell Lung Cancer; Mesothelioma; Esophageal Cancer; Gastric Cancer; Liver Cancer; Pancreatic Cancer; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Mesothelioma; Esophageal Neoplasms; Stomach Neoplasms; Liver Neoplasms; Pancreatic Neoplasms",Early Palliative Care,0.0,0.0,,2023-10-19
NCT01401907,"Non-small Cell Lung Cancer; Small Cell Lung Cancer; Mesothelioma; Esophageal Cancer; Gastric Cancer; Liver Cancer; Pancreatic Cancer; Carcinoma, Non-Small-Cell Lung; Small Cell Lung Carcinoma; Mesothelioma; Esophageal Neoplasms; Stomach Neoplasms; Liver Neoplasms; Pancreatic Neoplasms",Standard of Care,0.0,0.0,,2023-10-19
NCT00242502,"Hepatocellular Carcinoma; Liver Cancer; Carcinoma, Hepatocellular; Liver Neoplasms",Bevacizumab + Erlotinib,100.0,30.508474576271187,,2013-05-06
NCT01099475,Hepatocellular Injury; Blood Loss; Hemorrhage,Pringle Manoeuvre Using 15 Minutes Inflow Occlusion,0.0,0.0,,2014-10-17
NCT01099475,Hepatocellular Injury; Blood Loss; Hemorrhage,Pringle Manoeuvre Using 30 Minutes Inflow Occlusion,0.0,0.0,,2014-10-17
NCT01020812,"Carcinoma, Hepatocellular; Hepatobiliary Neoplasm; Liver Carcinoma; Carcinoma, Hepatocellular",SBRT and TACE,75.0,0.0,,2016-07-27
NCT05741372,Liver Cirrhosis; Liver Cirrhosis,Group 1: Healthy Participants,27.27272727272727,0.0,,2026-01-13
NCT05741372,Liver Cirrhosis; Liver Cirrhosis,Group 2: F4 Child-Turcotte-Pugh Class A (Child-Pugh A) Subjects (Compensated),27.27272727272727,0.0,,2026-01-13
NCT05741372,Liver Cirrhosis; Liver Cirrhosis,Group 3: F4 Child-Turcotte-Pugh Class B (Child-Pugh B) Subjects (Decompensated),0.0,0.0,,2026-01-13
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Durva 1500 mg,77.0618556701031,29.63917525773196,,2026-03-20
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Sora 400 mg,89.03743315508021,29.67914438502674,,2026-03-20
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Treme 300 mg x1 Dose + Durva 1500 mg,86.08247422680412,40.4639175257732,,2026-03-20
NCT03298451,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Treme 75 mg x4 Doses + Durva 1500 mg,87.5,34.21052631578947,,2026-03-20
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Ipilimumab + BMS-986156 Arm (100 mg/kg),100.0,100.0,,2025-12-03
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Ipilimumab + BMS-986156 Arm (30 mg/kg),100.0,60.0,,2025-12-03
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Ipilimumab + BMS-986156 With SBRT Arm,100.0,50.0,,2025-12-03
NCT04021043,Advanced Malignant Solid Neoplasm; Metastatic Carcinoma in the Liver; Metastatic Carcinoma in the Lung; Metastatic Malignant Neoplasm in the Thoracic Cavity; Metastatic Malignant Solid Neoplasm; Neoplasm Metastasis,Nivolumab + BMS-986156 With SBRT Arm,100.0,45.0,,2025-12-03
NCT02460835,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Adaptive Radiation Therapy,87.01298701298701,7.792207792207792,,2023-11-15
NCT03781960,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Abemaciclib & Nivolumab,100.0,42.857142857142854,,2022-12-14
NCT01239381,Solid Tumor; Liver Metastases,SBRT-Proton,95.55555555555556,0.0,,2025-09-30
NCT01005875,"Hepatocellular Carcinoma; Liver Cancer; Carcinoma, Hepatocellular; Liver Neoplasms",Radiation Followed by Sorafenib,20.0,20.0,,2017-05-10
NCT00956930,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm I (Radioembolization),100.0,25.0,,2022-11-21
NCT00956930,"Liver Cancer; Liver Neoplasms; Carcinoma, Hepatocellular",Arm II (Transarterial Chemoembolization [TACE]),100.0,15.789473684210526,,2022-11-21
NCT03472586,Metastatic Malignant Neoplasm in the Liver; Metastatic Uveal Melanoma; Stage IV Uveal Melanoma AJCC v7; Uveal Melanoma,"Treatment (Ipilimumab, Nivolumab, Immunoembolization)",100.0,7.142857142857142,,2025-04-24
NCT00788697,Liver Neoplasms; Liver Neoplasms,Safety Population,16.023738872403563,1.483679525222552,,2017-12-12
NCT04152343,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Ablation Simulation Guidance,7.017543859649122,3.508771929824561,,2024-05-21
NCT02057874,"Adult Primary Hepatocellular Carcinoma; Advanced Adult Primary Liver Cancer; Localized Resectable Adult Primary Liver Cancer; Localized Unresectable Adult Primary Liver Cancer; Stage A Adult Primary Liver Cancer (BCLC); Stage B Adult Primary Liver Cancer (BCLC); Carcinoma, Hepatocellular",Diagnostic (3T MRI),0.0,0.0,,2018-07-11
NCT03755791,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Neoplasms; Carcinoma",Control Arm: Sorafenib,97.58454106280193,41.06280193236715,,2025-12-11
NCT03755791,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Neoplasms; Carcinoma",Experimental Arm: Cabozantinib + Atezolizumab,96.5034965034965,52.680652680652685,,2025-12-11
NCT03755791,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular; Neoplasms; Carcinoma",Single-Agent Cabozantinib,96.80851063829788,46.808510638297875,,2025-12-11
NCT01521780,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Imaging,0.0,0.0,,2015-11-02
NCT01521780,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Imaging/Pathology,0.0,0.0,,2015-11-02
NCT01521780,"Hepatocellular Carcinoma; Carcinoma, Hepatocellular",Pathology,0.0,0.0,,2015-11-02
